id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35757651,Oktoberfest 2019 nähe zum Olympiapark,94664616,Francine,,Moosach,48.18601,11.52603,Private room,70,1,1,2019-09-22,0.05,3,179
35762243,Entspanne Dich in Münchner Villa für 1-5 Personen,178942144,Ulrich,,Bogenhausen,48.14233,11.6606,Private room,34,1,12,2020-01-28,0.49,3,88
35802624,Cosy room to quiet backyard,214239609,Madleen,,Neuhausen-Nymphenburg,48.15631,11.53872,Private room,45,2,0,,,1,88
35815247,Schönes Zimmer am Westpark -  Nähe Oktoberfest!,146172484,Lena Doreen,,Sendling-Westpark,48.12499,11.53265,Private room,99,2,3,2019-10-02,0.12,1,90
35819129,MODERN APARTMENT IN THE HEART OF MUNICH,269448280,Aurora,,Altstadt-Lehel,48.13236,11.56965,Entire home/apt,229,2,2,2020-02-23,0.12,1,0
35821626,Munich in green,269461837,Anna,,Bogenhausen,48.14945,11.65748,Private room,50,2,7,2019-10-08,0.29,1,90
35826732,City Center Suite,78076028,Florian Andreas,,Maxvorstadt,48.1441,11.56955,Entire home/apt,49,84,0,,,2,335
35827375,Cozy Apartment in Milbertshofen,224512216,Markus,,Milbertshofen-Am Hart,48.20178,11.58411,Entire home/apt,40,4,8,2019-08-16,0.33,1,87
35827768,"""Baumhaus"" in der Stadt",76509998,Isabelle,,Schwabing-West,48.1708,11.56469,Private room,48,2,1,2019-07-29,0.04,1,89
35851538,Daheim in München,269680484,Sarah,,Schwanthalerhöhe,48.13742,11.53627,Private room,42,2,8,2019-11-17,0.34,1,86
35856396,Idylle in München,78220559,Eric,,Moosach,48.1823,11.4999,Private room,25,1,17,2021-06-18,0.73,1,48
35856854,Munich Apartments also for big groups,215817541,Kathi,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09247,11.49662,Entire home/apt,125,1,0,,,1,364
35857569,Appartment with 3 rooms in Schwabing,269714728,Till,,Schwabing-Freimann,48.16304,11.59157,Entire home/apt,99,1,24,2019-07-24,1.08,2,17
35861477,mk | hotel münchen city - Einzelzimmer Economy,269736819,Schlossbräu,,Ludwigsvorstadt-Isarvorstadt,48.13672,11.56118,Hotel room,88,1,2,2020-01-14,0.09,5,324
35861775,mk | hotel münchen city - Standard Einzelzimmer,269736819,Schlossbräu,,Ludwigsvorstadt-Isarvorstadt,48.13404,11.55717,Hotel room,93,1,1,2019-08-23,0.04,5,338
35862255,mk | hotel münchen city - Queen Zimmer,269736819,Schlossbräu,,Ludwigsvorstadt-Isarvorstadt,48.13404,11.55717,Hotel room,102,1,17,2020-01-19,0.76,5,338
35862332,mk | hotel münchen city - King Zimmer,269736819,Schlossbräu,,Ludwigsvorstadt-Isarvorstadt,48.13317,11.55752,Hotel room,112,1,3,2020-10-24,0.14,5,321
35862549,mk | hotel münchen city - Standard Doppelzimmer,269736819,Schlossbräu,,Ludwigsvorstadt-Isarvorstadt,48.13404,11.55717,Hotel room,112,1,0,,,5,316
35862588,"Chummy Room, 5 min to Oktoberfest",254350209,Bernhard,,Schwanthalerhöhe,48.13774,11.54434,Private room,173,2,1,2019-09-27,0.05,10,364
35863249,mk|hotel münchen max-weber-platz - Einzelzimmer,269749438,Schlossbräu,,Au-Haidhausen,48.13543,11.60045,Hotel room,106,1,5,2019-08-19,0.38,5,328
35863698,"Chummy Room, 5 min to Oktoberfest",254350209,Bernhard,,Schwanthalerhöhe,48.13834,11.54515,Private room,173,2,0,,,10,364
35863704,mk|hotel münchen max-weber-platz - Einzel Komfort,269749438,Schlossbräu,,Au-Haidhausen,48.13814,11.60335,Hotel room,111,1,2,2019-09-03,0.17,5,322
35863816,mk|hotel münchen max-weber-platz - Doppelzimmer,269749438,Schlossbräu,,Au-Haidhausen,48.13814,11.60335,Hotel room,120,1,1,2019-12-02,0.05,5,322
35863892,mk|hotel münchen max-weber-platz - Dreibettzimmer,269749438,Schlossbräu,,Au-Haidhausen,48.13814,11.60335,Hotel room,139,1,5,2020-02-09,0.22,5,317
35864167,[1-8] Unterkunft in Oktoberfestnähe,254350209,Bernhard,,Schwanthalerhöhe,48.13687,11.54362,Private room,173,2,2,2019-09-29,0.09,10,361
35864324,[1-4] Gesellige Zimmer in Wiesnnähe,254350209,Bernhard,,Schwanthalerhöhe,48.13683,11.54397,Private room,173,2,4,2019-10-07,0.19,10,364
35878130,ATTIC DUPLEX APARTMENT WITH A BALCONY IN MUNICH!,269859319,Sarah,,Sendling,48.11411,11.54871,Entire home/apt,139,2,2,2019-08-04,0.09,1,299
35888869,Wunderschöne Altbauwohnung in Universitätsnähe,269947090,,,Maxvorstadt,48.1509,11.56955,Entire home/apt,120,2,2,2019-07-30,0.08,1,259
35899159,"Families welcome: big, sunny flat in Munich center",24895764,Viola+Georg,,Au-Haidhausen,48.12337,11.5945,Entire home/apt,317,1,12,2019-11-28,0.73,1,36
35905585,Beautiful Apartment in Munich coolest Area,3347599,Lorra,,Ludwigsvorstadt-Isarvorstadt,48.12243,11.55978,Entire home/apt,180,1,1,2020-09-15,0.10,1,90
35907198,Entspannt Euch in Münchner Villa für 1-5 Personen,178942144,Ulrich,,Bogenhausen,48.14221,11.66253,Private room,40,1,18,2019-09-08,0.84,3,88
35925799,WONDER APARTMENT IN MUNICH!,270223814,Damien,,Schwabing-West,48.16081,11.57645,Entire home/apt,338,2,7,2019-08-16,0.30,1,0
35932689,"Espaço acolhedor, bastante luz e uma bela varanda",197731376,Rita,,Schwabing-West,48.15774,11.57901,Entire home/apt,80,7,0,,,1,211
35933271,Cosy home 10 min to Oktoberfest,7709497,Ursula Christina,,Sendling-Westpark,48.10655,11.53291,Entire home/apt,108,1,13,2019-10-13,0.63,3,197
35940621,Super central ENTIRE FLAT at Maxvorstadt for April,28046076,Theresa,,Maxvorstadt,48.15262,11.56413,Entire home/apt,60,2,1,2019-11-12,0.05,2,120
35956017,Great Spacious Room nearby Fair/Centre,182176178,Karim,,Tudering-Riem,48.14306,11.6763,Private room,65,1,0,,,1,89
35956267,"München an der Isar, 10 min to downtown",153356300,Manfred,,Untergiesing-Harlaching,48.10682,11.56189,Private room,79,1,2,2019-10-07,0.09,1,364
35957962,Beautiful & light 1 bedroom apartment in Schwabing,6784287,Lucia,,Schwabing-Freimann,48.16313,11.58006,Entire home/apt,120,7,0,,,1,223
35958086,Privatzimmer in Wohnung,15474592,Matias,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08453,11.47927,Private room,23,10,9,2021-05-31,0.39,2,202
35958270,Beautiful blue room - Munich centre,199150467,Laura,,Laim,48.14264,11.50854,Private room,45,3,10,2020-08-22,0.44,4,61
35982711,Oktoberfest Wiesn Camp Lodge Munich,20522666,My Molo GmbH,,Tudering-Riem,48.14575,11.66637,Entire home/apt,109,2,1,2019-09-22,0.05,8,180
35983608,Oktoberfest Wiesn Camp Lodge Munich,20522666,My Molo GmbH,,Bogenhausen,48.14863,11.66577,Entire home/apt,109,1,0,,,8,101
35983969,Oktoberfest Wiesn Camp Lodge München,20522666,My Molo GmbH,,Tudering-Riem,48.1462,11.66671,Entire home/apt,109,2,3,2019-10-01,0.14,8,101
35984630,Oktoberfest Wiesn Camp Lodge München,20522666,My Molo GmbH,,Tudering-Riem,48.14658,11.66596,Entire home/apt,109,2,1,2019-09-29,0.05,8,101
35985058,Oktoberfest Wiesn Camp Lodge Munich,20522666,My Molo GmbH,,Tudering-Riem,48.14831,11.66762,Entire home/apt,99,2,2,2019-10-05,0.09,8,108
35985172,Oktoberfest Wiesn Camp Lodge München,20522666,My Molo GmbH,,Tudering-Riem,48.14789,11.66589,Entire home/apt,109,2,2,2019-10-01,0.09,8,101
35987143,"Cozy and quiet room, near the heart of Munich.",137944516,Assem,,Milbertshofen-Am Hart,48.18144,11.57497,Private room,41,1,4,2019-06-26,0.17,1,180
35988225,Cozy and quiet room in Feldmoching,102008469,Juan Carlos,,Feldmoching-Hasenbergl,48.21611,11.53582,Private room,49,1,1,2019-07-04,0.04,1,88
35988764,"2 min to station, comfortable & quick in the city",4951817,Joseph,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08036,11.50592,Entire home/apt,55,3,66,2020-02-24,2.73,4,67
35994079,Cosy room in the centre of Munich,268130893,Pauline,,Sendling-Westpark,48.12002,11.53391,Private room,119,2,1,2019-10-01,0.05,1,363
35997689,Beautiful room in the heart of Munich,36653503,Petra,,Altstadt-Lehel,48.1376,11.58608,Private room,66,2,8,2020-09-24,0.38,1,73
35997914,Modern central apartment near Marienplatz,238707114,Rebeca,,Ludwigsvorstadt-Isarvorstadt,48.13159,11.57585,Entire home/apt,78,14,3,2020-01-15,0.13,1,0
36013333,Cosy 65qm apartment along the Isar,18864218,Andrew,,Ludwigsvorstadt-Isarvorstadt,48.12124,11.55831,Entire home/apt,60,3,1,2020-12-13,0.15,1,0
36021107,Super-zentral in Münchner Innenstadt,41089941,Christine,,Ludwigsvorstadt-Isarvorstadt,48.13057,11.56401,Entire home/apt,35,30,0,,,7,332
36045663,Dachterrassentraum für bis zu 8 Personen!,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.11148,11.61711,Entire home/apt,173,25,8,2020-07-13,0.42,33,21
36046040,Neubau Wohnung mit 2 Schlafzimmern!,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.11125,11.61711,Entire home/apt,92,25,24,2019-09-27,1.05,33,115
36046453,Neubau Studio mit Klimaanlage!,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.11165,11.61676,Entire home/apt,64,25,30,2020-01-06,1.31,33,0
36046927,Top Suite mit Balkon oder Terrasse & Klimaanlage,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.09669,11.62741,Entire home/apt,92,25,5,2019-12-26,0.27,33,0
36054399,"Premium tiny room, perfekte Lage",271233551,Heike,,Au-Haidhausen,48.13211,11.60589,Entire home/apt,65,1,20,2020-10-10,0.84,1,333
36082111,Beautiful new and light 1 room apartment,20349919,Maik,,Schwabing-West,48.16197,11.55835,Entire home/apt,60,2,14,2020-11-15,1.20,1,3
36086505,CHIC APARTMENT WITH GARDEN NEAR NYMPHENBURG PALACE,271468908,Christopher,,Neuhausen-Nymphenburg,48.15918,11.51927,Entire home/apt,211,2,4,2019-07-28,0.17,1,0
36089103,Cozy Flat in Heart of Munich - 2 min from Subway,120284973,David,,Schwabing-West,48.15718,11.5655,Entire home/apt,200,1,6,2019-10-06,0.28,1,91
36104462,MUNICH CITY - CENTRAL APARTMENT BY THE ISAR RIVER,271583477,Lea,,Untergiesing-Harlaching,48.11916,11.57259,Entire home/apt,157,2,0,,,1,0
36127647,Enjoy the city Munich and relax at the lake!,3708584,C.,,Feldmoching-Hasenbergl,48.21089,11.51417,Private room,30,1,0,,,1,269
36132237,Luxury 85 m2 Residence  Marienplatz,62055673,Alice,,Ludwigsvorstadt-Isarvorstadt,48.1323,11.57961,Entire home/apt,300,2,31,2021-01-06,1.28,1,223
36136958,Ruhige und zentrale Wohnung in München,78103368,Rosario,,Berg am Laim,48.12384,11.63637,Entire home/apt,149,2,8,2019-08-29,0.34,2,180
36153726,1-bedroom guest apartment in centrally located apt,19571874,Patrick,,Altstadt-Lehel,48.13582,11.57125,Entire home/apt,260,3,5,2019-09-25,1.09,1,306
36157041,"Schöne, ruhige aber zentrale Innenhofwohnung",72933515,Veronika,,Schwabing-West,48.15887,11.56223,Entire home/apt,85,1,5,2019-10-28,0.23,1,0
36159740,Very central room!,271970495,Denise,,Sendling,48.11875,11.54413,Private room,42,2,0,,,1,89
36190527,München - Penthouse - nice 1 room Apartment Kü Bad,1198833,Gerhard,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07504,11.52334,Entire home/apt,55,2,4,2019-09-27,0.16,4,139
36217565,Traumhafte helle Wohnung mit Terrasse,36807010,Anna,,Ludwigsvorstadt-Isarvorstadt,48.1281,11.5696,Entire home/apt,250,3,0,,,1,0
36223821,MODERN RUSTIC APARTMENT NEAR CASTLE NYMPHENBURG,272446388,Theo,,Neuhausen-Nymphenburg,48.16699,11.51879,Entire home/apt,180,2,0,,,1,0
36229295,Über den Dächern von Obermenzing,3782357,Ann-Cathrin,,Pasing-Obermenzing,48.16817,11.47747,Private room,85,2,2,2019-07-19,0.08,1,20
36233597,Modern Flat near the Olympic,75163201,Dijana,,Moosach,48.18272,11.52287,Entire home/apt,220,1,2,2019-09-29,0.09,1,11
36250212,"CENTRAL, MODERN APARTMENT WITH COZY BALCONY",272655171,Dominik,,Maxvorstadt,48.15225,11.56405,Entire home/apt,152,2,7,2019-10-05,0.31,1,0
36255625,"Cosy, quiet flat in the flower quarter of Munich",186617467,Daniela,,Hadern,48.10699,11.48366,Entire home/apt,109,2,1,2020-08-28,0.10,1,33
36257120,Helles Apartment in der Villa Maria,248702809,Lars,,Moosach,48.18721,11.5245,Entire home/apt,60,1,23,2019-12-29,1.01,2,26
36258723,Apartment im Univiertel,18557513,Stine,,Schwabing-Freimann,48.15581,11.58351,Entire home/apt,60,1,7,2019-09-28,0.31,1,0
36297385,Perfect studio for your Oktoberfest experience,103942580,Tommy,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0976,11.52752,Entire home/apt,500,1,0,,,1,179
36306382,"Apartment ""Anna"" designed by Matteo Thun",51557252,One,,Ludwigsvorstadt-Isarvorstadt,48.1266,11.55321,Entire home/apt,107,1,9,2019-08-27,0.40,20,61
36315998,Privates( Oktoberfest) Hostel 3,3301223,Ernst,,Hadern,48.10703,11.48526,Shared room,23,1,4,2019-10-06,0.17,3,81
36348241,Design Studio Home Office Furniture & Free Parking,30466396,Michael,,Maxvorstadt,48.1425,11.55767,Entire home/apt,97,2,24,2020-11-22,1.01,2,60
36353650,Cozy Flat near City Centre with Balcony,143534126,Isabela,,Maxvorstadt,48.15252,11.56404,Entire home/apt,120,1,35,2020-01-07,1.50,1,363
36363605,CENTRAL & MODERN 2-ROOM DUPLEX APARTMENT,60599330,Britta,,Maxvorstadt,48.1512,11.56968,Entire home/apt,212,2,6,2019-10-20,0.27,1,0
36369260,München City-Galerie Wohnung 96 qm,273484382,Barbara,,Milbertshofen-Am Hart,48.18081,11.58295,Entire home/apt,140,3,17,2019-10-29,0.73,1,0
36379790,"Klein, fein, dafür Dein . Unabhängig von anderen",264920947,Ömer,,Pasing-Obermenzing,48.1446,11.47182,Entire home/apt,50,2,11,2019-12-04,0.47,1,0
36403371,Purple Room Munich - Octoberfest 7 min. by train,199150467,Laura,,Laim,48.14342,11.50899,Private room,150,5,1,2019-10-08,0.05,4,179
36404402,Blue Room Munich - 7 min to Oktoberfest by train,199150467,Laura,,Laim,48.14209,11.50436,Private room,150,3,2,2019-09-23,0.09,4,179
36431084,Beautiful flat in Haidhausen,273915535,Janina,,Au-Haidhausen,48.13765,11.59775,Entire home/apt,180,5,3,2020-09-29,0.13,2,71
36436820,"Zentrale, schöne 2-Zi.-Whg m. Balkon (Wiesnnähe)",244298094,Anke,,Untergiesing-Harlaching,48.11918,11.57287,Entire home/apt,225,2,2,2019-10-06,0.09,1,173
36447218,(Oktoberfest)-Zimmer mit guter Anbindung (1-4Pers),80295062,Katharina,,Moosach,48.18194,11.50903,Private room,130,2,2,2019-08-01,0.08,1,333
36464977,"Spacious & cozy room, quiet & well-connected",32881757,Anja,,Bogenhausen,48.16995,11.6419,Private room,61,1,3,2019-09-22,0.14,1,89
36471780,Traumhafte Maisonette München Downtown,274218872,Tatjana,,Ludwigsvorstadt-Isarvorstadt,48.13371,11.5571,Entire home/apt,99,6,7,2019-11-18,0.59,1,0
36472193,Cozy studio apartment with balcony in Schwabing!,20126416,Billur,,Schwabing-West,48.17125,11.57825,Entire home/apt,75,1,3,2019-08-20,0.13,1,352
36479501,Wunderschöne Altbauwohnung in München,274282629,Gloria,,Bogenhausen,48.14645,11.60198,Private room,69,1,3,2020-09-15,0.14,1,88
36495308,Spacious Art Apartment+Garden in Center of Munich,274404330,Vaia,,Berg am Laim,48.1205,11.62691,Entire home/apt,180,3,0,,,1,119
36534171,"Gemütliches Zimmer mit Garten, Stadt- und Messenah",32065304,Jonas,,Bogenhausen,48.15301,11.63769,Private room,35,1,47,2019-12-29,1.97,1,0
36539498,"Bright quiet modern apartment,  6 min from center",274696621,Elisabeth,,Untergiesing-Harlaching,48.10827,11.57762,Entire home/apt,160,4,7,2019-10-02,0.43,1,0
36539873,Best roofterrace flat in Munich,12858343,Philipp,,Schwabing-Freimann,48.17078,11.58553,Entire home/apt,180,1,3,2020-03-31,0.14,1,12
36546824,COZY APARTMENT IN TRANQUIL NEIGHBORHOOD,274742597,Sebastian,,Bogenhausen,48.15446,11.65087,Entire home/apt,126,2,0,,,1,0
36548496,Zimmer zur Wiesn zu vermieten/Room for Oktoberfest,271493869,Ulrike,,Pasing-Obermenzing,48.14577,11.44489,Private room,150,2,0,,,1,364
36561267,Schickes Privatzimmer im edlen Haus,272720401,Munich International School Of Arts,,Pasing-Obermenzing,48.13907,11.48293,Private room,70,1,3,2019-10-05,0.14,2,180
36562632,The Green House (140m²+Garden),115508212,Moritz,,Laim,48.13372,11.50625,Entire home/apt,624,2,21,2019-12-31,1.01,1,260
36580456,Gemütliches 2-Zi-Wohnung  für 1-4 Personen,274959469,Eugen,,Bogenhausen,48.13912,11.64729,Entire home/apt,66,3,30,2021-04-25,1.34,1,47
36580885,Gemütliche Unterkunft in schöner Gegend München,136152328,Teresa,,Ramersdorf-Perlach,48.08999,11.63741,Private room,50,180,0,,,1,298
36583035,Nice 2-room Apartment in the City Center,10670248,Michael,,Ludwigsvorstadt-Isarvorstadt,48.13073,11.57647,Entire home/apt,90,3,8,2019-09-27,0.37,1,47
36592964,Spacious & Comfy Camper in green heart of Munich,212446742,Marcela,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09646,11.52753,Entire home/apt,85,3,0,,,3,134
36594960,Ruhige und helle Souterrainwohnung mit Komfort,275071045,Stefanie,,Aubing-Lochhausen-Langwied,48.13674,11.43604,Entire home/apt,73,1,10,2019-10-07,0.46,1,317
36616052,beautiful 2 room apartment in an idyllic location,412234,Alea,,Neuhausen-Nymphenburg,48.157,11.51772,Private room,110,1,6,2019-10-07,0.30,1,365
36621642,Cosy apartment near English Garden,269714728,Till,,Schwabing-Freimann,48.16237,11.58888,Entire home/apt,116,1,30,2021-05-30,1.28,2,33
36628015,Cozy Studio @partment,76351405,Shahjahan,,Moosach,48.1767,11.52805,Entire home/apt,65,5,4,2021-04-18,0.19,1,0
36636439,Central + cosy! In Munich at home like a resident!,11899631,Beate,,Schwabing-West,48.15802,11.56972,Entire home/apt,114,3,12,2020-11-03,0.72,2,53
36636836,Studio apartment with shared toilet _Harras,41699705,Anna,,Sendling,48.11261,11.53658,Private room,95,2,2,2019-09-19,0.09,1,90
36655265,COZY QUIET FLAT nearby central station!,27097352,Sandra,,Neuhausen-Nymphenburg,48.14804,11.54281,Entire home/apt,80,3,7,2019-12-27,0.37,2,30
36655978,"apartment in Munich with WiFi, kitchen, bathroom",61293776,Thomas Kai,,Sendling,48.11733,11.5431,Entire home/apt,35,5,2,2021-04-22,0.09,2,210
36661788,Beautiful garden apartment,274164004,Stefan Hillenmayer,,Sendling,48.10721,11.54285,Entire home/apt,195,7,2,2019-07-31,0.09,1,48
36662694,Cozy and spacious Apt. in the center of Munich,41818443,Bea,,Schwabing-Freimann,48.1639,11.58895,Entire home/apt,69,3,1,2019-11-22,0.05,1,33
36670464,Central Light Flooded Room,63275032,Tana-Maria,,Ludwigsvorstadt-Isarvorstadt,48.13043,11.57253,Private room,120,1,1,2019-09-29,0.05,2,179
36679849,Appartment in München/Bogenhausen,192032868,Wolfgang,,Bogenhausen,48.15949,11.64293,Entire home/apt,27,60,2,2019-08-22,0.09,1,9
36680851,Beautiful Town-House at heart of Munich,224496711,Khali,,Feldmoching-Hasenbergl,48.20457,11.53721,Entire home/apt,166,1,9,2019-12-21,0.44,5,348
36682031,IsarUBahnKolumbusplz,275710098,Brian,,Au-Haidhausen,48.12043,11.57628,Entire home/apt,85,14,0,,,1,364
36740885,15 minutes to Oktoberfest - beautiful apartment!,33018371,Diana,,Maxvorstadt,48.1512,11.57394,Entire home/apt,200,1,0,,,1,89
36761895,2 Zimmer Wohnung mit Balkon und Top Ausstattung,6536886,Roland,,Pasing-Obermenzing,48.15585,11.46797,Entire home/apt,70,14,0,,,1,27
36797490,Private room next to Oktoberfest (2min),59288141,Fabian,,Schwanthalerhöhe,48.13682,11.53754,Private room,205,1,4,2019-10-06,0.19,2,365
36824552,Moderne 1 Zimm.Wohnung nahe Ostpark,2838170,Eugen,,Ramersdorf-Perlach,48.11739,11.63159,Entire home/apt,42,14,0,,,2,301
36828678,Room in beautiful flat in Munich,9499451,Gesa,,Untergiesing-Harlaching,48.10582,11.57578,Private room,49,35,3,2020-03-27,0.14,1,90
36854495,Nice & centrical 2 bed room flat near Königsplatz,7055941,Yorick,,Maxvorstadt,48.14921,11.56142,Entire home/apt,47,2,4,2021-06-20,4,1,35
36892614,THE4YOU Hostel München,277292243,Karim,,Maxvorstadt,48.14351,11.55848,Private room,120,2,0,,,1,89
36897087,One-bedroom in city center with balcony,99800635,Jan,,Ludwigsvorstadt-Isarvorstadt,48.13677,11.55892,Entire home/apt,123,4,3,2019-10-13,0.14,1,0
36909913,Hübsche Altbauwohnung 250m Zentrum/Isar,277410528,Anette,,Ludwigsvorstadt-Isarvorstadt,48.12293,11.55239,Entire home/apt,72,1,13,2019-11-15,0.59,2,69
36955134,Munich Vacation Rental: Close to City Center,2003370,Damian & Helin,,Sendling,48.11347,11.55403,Entire home/apt,300,2,5,2019-12-30,0.22,1,362
36955497,"Modernes Zimmer, direkt an der U-Bahn Station",15593239,Line,,Laim,48.13534,11.50086,Private room,112,1,1,2019-08-01,0.04,2,365
36957954,*Central Studio in Schwabing West/Maxvorstadt*,54562716,Michelle,,Schwabing-West,48.15932,11.56348,Entire home/apt,70,7,6,2020-01-01,0.28,1,0
36973421,Charming Appartement 10 min to Oktoberfest,8673797,Anne,,Sendling-Westpark,48.12353,11.53586,Entire home/apt,210,3,3,2019-10-06,0.14,1,88
36995045,2BedR SWT-RGB,130433278,Yfliss,,Ludwigsvorstadt-Isarvorstadt,48.13833,11.55323,Entire home/apt,700,3,1,2019-09-28,0.05,7,30
37007101,Hadern WG,278226882,Günter,,Hadern,48.11527,11.49252,Private room,55,8,0,,,1,362
37017571,Gemütliche Wohnung mit Balkon direkt an der UBahn,15593239,Line,,Laim,48.13645,11.50078,Entire home/apt,112,1,0,,,2,365
37027236,Lichtdurchflutete Maisonette-Whg mit Balkon 120 qm,182418353,Friedrich,,Schwabing-West,48.16702,11.5799,Entire home/apt,125,3,1,2020-06-02,0.08,1,52
37028898,A room with a bed in the city center of Munich,266674560,Mark,,Milbertshofen-Am Hart,48.19631,11.58457,Private room,250,2,0,,,1,365
37030586,Cozy Apartment in the city directly at the metro,20120173,Patricio,,Milbertshofen-Am Hart,48.18243,11.57376,Entire home/apt,59,2,16,2021-05-31,0.74,1,115
37030941,Private Room in Beautiful Appartment in the Center,35422849,Johann,,Schwabing-Freimann,48.15727,11.57984,Private room,80,3,0,,,2,16
37033140,Appartment in centre of Munich (Maxvorstadt),275962914,Maxi,,Maxvorstadt,48.15226,11.57072,Entire home/apt,84,2,19,2019-12-27,0.85,1,0
